GeneId,GeneSymbol,TaxId,LocusTag,State,Alias,Type,Description,SciBayStatus,HasStructure,AddDate,LastModified,IsInCluster,Description_tsv,IsInModelOrganism,IsExpValidated,HasPrediction,HasSpePrediction,HasHumanHomology,IsPurified,IsCloned
946670,yeiL,511145,b2163,-1,ECK2156|JW2150,protein-coding,DNA-binding transcriptional activator of stationary phase nitrogen survival,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'activ':5 'bind':3 'dna':2 'dna-bind':1 'nitrogen':9 'phase':8 'stationari':7 'surviv':10 'transcript':4,1,0,0,0,1,0,1
946674,yeiP,511145,b2171,-1,ECK2165|JW5362,protein-coding,elongation factor P-like protein,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'elong':1 'factor':2 'like':5 'p':4 'p-like':3 'protein':6,1,0,0,0,0,0,0
946688,yeiQ,511145,b2172,-1,ECK2166|JW2160,protein-coding,"predicted dehydrogenase, NAD-dependent",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'dehydrogenas':2 'depend':5 'nad':4 'nad-depend':3 'predict':1,1,0,0,0,0,0,0
946701,yeiR,511145,b2173,-1,ECK2167|JW2161,protein-coding,predicted enzyme,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'enzym':2 'predict':1,1,0,0,0,1,1,1
948983,yeiS,511145,b2145,-1,ECK2138|JW5359,protein-coding,"conserved protein, DUF2542 family",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'duf2542':3 'famili':4 'protein':2,1,0,0,0,0,0,0
949049,yeiT,511145,b2146,-1,ECK2139|JW2133|dpdA,protein-coding,"Dihydropyrimidine dehydrogenase, NADH-dependent, subunit A",1,,2010-08-05,2012-07-10 12:12:34.764739,1,'dehydrogenas':2 'depend':5 'dihydropyrimidin':1 'nadh':4 'nadh-depend':3 'subunit':6,1,0,1,0,1,0,1
4056031,yeiW,511145,b4502,-1,ECK2164|JW5361,protein-coding,"conserved protein, UPF0153 family",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'famili':4 'protein':2 'upf0153':3,1,0,0,0,0,0,0
946675,yejA,511145,b2177,-1,ECK2171|JW2165,protein-coding,"microcin C transporter YejABEF, periplasmic binding protein; ABC family",1,,2010-08-05,2012-07-10 12:12:34.764739,1,'abc':8 'bind':6 'c':2 'famili':9 'microcin':1 'periplasm':5 'protein':7 'transport':3 'yejabef':4,1,0,1,0,0,0,0
946679,yejB,511145,b2178,-1,ECK2172|JW2166,protein-coding,"microcin C transporter YejABEF, permease subunit; ABC family",1,,2010-08-05,2012-07-10 12:12:34.764739,1,'abc':7 'c':2 'famili':8 'microcin':1 'permeas':5 'subunit':6 'transport':3 'yejabef':4,1,0,1,0,0,1,0
946683,yejE,511145,b2179,-1,ECK2173|JW2167,protein-coding,"microcin C transporter YejABEF, permease subunit; ABC family",1,,2010-08-05,2012-07-10 12:12:34.764739,1,'abc':7 'c':2 'famili':8 'microcin':1 'permeas':5 'subunit':6 'transport':3 'yejabef':4,1,0,1,0,0,1,0
946689,yejF,511145,b2180,-1,ECK2174|JW2168,protein-coding,"microcin C transporter, ATP-binding subunit; ABC family",1,,2010-08-05,2012-07-10 12:12:34.764739,1,'abc':8 'atp':5 'atp-bind':4 'bind':6 'c':2 'famili':9 'microcin':1 'subunit':7 'transport':3,1,0,1,0,1,0,1
945319,yejG,511145,b2181,-1,ECK2175|JW2169,protein-coding,predicted protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'predict':1 'protein':2,1,0,0,0,0,0,0
945529,yejH,511145,b2184,-1,ECK2178|JW2172|yejI|yejJ,protein-coding,predicted ATP-dependent DNA or RNA helicase,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'atp':3 'atp-depend':2 'depend':4 'dna':5 'helicas':8 'predict':1 'rna':7,1,0,0,0,1,0,1
946690,yejK,511145,b2186,-1,ECK2180|JW2174,protein-coding,nucleotide associated protein,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'associ':2 'nucleotid':1 'protein':3,1,0,1,0,0,0,1
946694,yejL,511145,b2187,-1,ECK2181|JW2175,protein-coding,"conserved protein, UPF0352 family",2,1,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'famili':4 'protein':2 'upf0352':3,1,0,1,0,0,0,0
946685,yejM,511145,b2188,-1,ECK2182|JW2176|yejN,protein-coding,"predicted hydrolase, inner membrane",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'hydrolas':2 'inner':3 'membran':4 'predict':1,1,0,1,0,1,1,1
946618,yfaA,511145,b2230,-1,ECK2222|JW2224|pufY,protein-coding,"conserved protein, DUF2138 family",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'duf2138':3 'famili':4 'protein':2,1,0,1,0,0,0,0
946737,yfaD,511145,b2244,-1,ECK2236|JW2238,protein-coding,conserved protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'protein':2,1,0,0,0,0,1,1
946729,yfaE,511145,b2236,-1,ECK2228|JW2230,protein-coding,ferredoxin involved with ribonucleotide reductase diferric-tyrosyl radical (Y*) cofactor maintenance,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'cofactor':11 'diferr':7 'diferric-tyrosyl':6 'ferredoxin':1 'involv':2 'mainten':12 'radic':9 'reductas':5 'ribonucleotid':4 'tyrosyl':8 'y':10,1,0,1,0,1,0,0
946595,yfaL,511145,b2233,-1,ECK2225|JW2227|yfaF|yfaJ|yfaK,protein-coding,adhesin,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'adhesin':1,1,0,0,0,0,0,0
946728,yfaP,511145,b2225,-1,ECK2218|JW2219,protein-coding,conserved protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'protein':2,1,0,1,0,0,1,1
946730,yfaQ,511145,b2226,-1,ECK2219|JW2220,protein-coding,predicted protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'predict':1 'protein':2,1,0,1,0,0,0,0
946622,yfaT,511145,b2229,-1,ECK2221|JW2223,protein-coding,predicted protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'predict':1 'protein':2,1,0,0,0,0,0,0
945478,yfaY,511145,b2249,-1,ECK2242|JW2243|cinA,protein-coding,conserved protein,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'protein':2,1,0,0,0,1,1,1
946739,yfaZ,511145,b2250,-1,ECK2243|JW5371,protein-coding,"outer membrane protein, possible porin",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'membran':2 'outer':1 'porin':5 'possibl':4 'protein':3,1,0,0,0,0,0,0
946743,yfbK,511145,b2270,-1,ECK2264|JW2265,protein-coding,conserved protein,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'protein':2,1,0,0,0,1,0,0
945832,yfbL,511145,b2271,-1,ECK2265|JW2266,protein-coding,predicted peptidase,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'peptidas':2 'predict':1,1,0,0,0,1,0,0
946745,yfbM,511145,b2272,-1,ECK2266|JW2267,protein-coding,"conserved protein, DUF1877 family",2,1,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'duf1877':3 'famili':4 'protein':2,1,0,0,0,0,1,1
946748,yfbN,511145,b2273,-1,ECK2267|JW2268,protein-coding,conserved protein,3,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'protein':2,1,0,0,0,0,0,1
946752,yfbO,511145,b2274,-1,ECK2268|JW2269,protein-coding,conserved protein,3,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'protein':2,1,0,0,0,0,0,0
946754,yfbP,511145,b2275,-1,ECK2269|JW2270,protein-coding,"conserved protein, TPR domain",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'domain':4 'protein':2 'tpr':3,1,0,0,0,0,0,1
946772,yfbQ,511145,b2290,-1,ECK2284|JW2287,protein-coding,predicted aminotransferase,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'aminotransferas':2 'predict':1,1,0,0,0,1,0,0
946771,yfbR,511145,b2291,-1,ECK2285|JW2288,protein-coding,5'-nucleotidase,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'5':1 'nucleotidas':2,1,0,0,0,1,1,1
946766,yfbS,511145,b2292,-1,ECK2286|JW2289,protein-coding,predicted transporter,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'predict':1 'transport':2,1,0,0,0,1,1,0
946777,yfbT,511145,b2293,-1,ECK2287|JW5376,protein-coding,sugar phosphatas,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'phosphata':2 'sugar':1,1,0,0,0,1,1,1
946767,yfbU,511145,b2294,-1,ECK2288|JW2291,protein-coding,"conserved protein, UPF0304 family",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'famili':4 'protein':2 'upf0304':3,1,0,0,0,0,0,0
946774,yfbV,511145,b2295,-1,ECK2289|JW2292,protein-coding,"inner membrane protein, UPF0208 family",1,,2010-08-05,2012-07-10 12:12:34.764739,1,'famili':5 'inner':1 'membran':2 'protein':3 'upf0208':4,1,0,0,0,0,0,0
946808,yfcA,511145,b2327,-1,ECK2321|JW2324,protein-coding,"inner membrane protein, UPF0721 family",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'famili':5 'inner':1 'membran':2 'protein':3 'upf0721':4,1,0,0,0,0,1,0
946780,yfcC,511145,b2298,-1,ECK2292|JW2295,protein-coding,predicted inner membrane protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'inner':2 'membran':3 'predict':1 'protein':4,1,0,0,0,0,1,1
946783,yfcD,511145,b2299,-1,ECK2293|JW2296,protein-coding,predicted NUDIX hydrolase,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'hydrolas':3 'nudix':2 'predict':1,1,0,0,0,1,1,1
946755,yfcE,511145,b2300,-1,ECK2294|JW5377,protein-coding,phosphodiesterase activity on bis-pNPP,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'activ':2 'bis':5 'bis-pnpp':4 'phosphodiesteras':1 'pnpp':6,1,0,0,0,1,1,1
946749,yfcF,511145,b2301,-1,ECK2295|JW2298,protein-coding,glutathione S-transferase,2,1,2010-08-05,2012-07-10 12:12:34.764739,1,'glutathion':1 's-transferas':2 'transferas':4,1,0,1,0,1,1,1
946763,yfcG,511145,b2302,-1,ECK2296|JW2299,protein-coding,GSH-dependent disulfide bond oxidoreductase,1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'bond':5 'depend':3 'disulfid':4 'gsh':2 'gsh-depend':1 'oxidoreductas':6,1,0,1,0,1,1,1
946784,yfcH,511145,b2304,-1,ECK2298|JW2301,protein-coding,conserved protein with NAD(P)-binding Rossmann-fold domain,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'bind':6 'conserv':1 'domain':10 'fold':9 'nad':4 'p':5 'protein':2 'rossmann':8 'rossmann-fold':7,1,0,0,0,1,1,1
946787,yfcI,511145,b2305,-1,ECK2299|JW2302,protein-coding,conserved protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'protein':2,1,0,0,0,0,0,1
946791,yfcJ,511145,b2322,-1,ECK2316|JW2319,protein-coding,predicted transporter,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'predict':1 'transport':2,1,0,1,0,1,1,1
946804,yfcL,511145,b2325,-1,ECK2319|JW2322,protein-coding,predicted protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'predict':1 'protein':2,1,0,0,0,0,1,1
946807,yfcM,511145,b2326,-1,ECK2320|JW5381,protein-coding,conserved protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'protein':2,1,0,0,0,0,1,1
944847,yfcN,511145,b2331,-1,ECK2325|JW2328,protein-coding,conserved protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'protein':2,1,0,0,0,1,0,0
946620,yfcO,511145,b2332,-1,ECK2326|JW2329,protein-coding,predicted protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'predict':1 'protein':2,1,0,0,0,0,0,0
946788,yfcP,511145,b2333,-1,ECK2327|JW2330|fmaP,protein-coding,predicted fimbrial-like adhesin protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'adhesin':5 'fimbrial':3 'fimbrial-lik':2 'like':4 'predict':1 'protein':6,1,0,1,0,0,0,1
946779,yfcQ,511145,b2334,-1,ECK2328|JW2331|fmaQ,protein-coding,predicted fimbrial-like adhesin protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'adhesin':5 'fimbrial':3 'fimbrial-lik':2 'like':4 'predict':1 'protein':6,1,0,1,0,0,0,0
946818,yfcR,511145,b2335,-1,ECK2329|JW2332|fmaR,protein-coding,predicted fimbrial-like adhesin protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'adhesin':5 'fimbrial':3 'fimbrial-lik':2 'like':4 'predict':1 'protein':6,1,0,1,0,0,0,1
946418,yfcS,511145,b2336,-1,ECK2330|JW2333,protein-coding,predicted periplasmic pilus chaperone,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'chaperon':4 'periplasm':2 'pilus':3 'predict':1,1,0,0,0,0,0,0
949109,yfcV,511145,b2339,-1,ECK2333|JW2336|fmaS,protein-coding,predicted fimbrial-like adhesin protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'adhesin':5 'fimbrial':3 'fimbrial-lik':2 'like':4 'predict':1 'protein':6,1,0,1,0,0,0,0
948817,yfcZ,511145,b2343,-1,ECK2337|JW2340,protein-coding,"conserved protein, UPF0381 family",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'famili':4 'protein':2 'upf0381':3,1,0,0,0,0,1,1
944801,yfdC,511145,b2347,-1,ECK2341|JW2344,protein-coding,predicted inner membrane protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'inner':2 'membran':3 'predict':1 'protein':4,1,0,0,0,0,1,1
946432,yfdE,511145,b2371,-1,ECK2367|JW2368,protein-coding,"predicted CoA-transferase, NAD(P)-binding",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'bind':7 'coa':3 'coa-transferas':2 'nad':5 'p':6 'predict':1 'transferas':4,1,0,0,0,1,0,1
946819,yfdF,511145,b2345,-1,ECK2339|JW2342,protein-coding,predicted protein,3,,2010-08-05,2012-07-10 12:12:34.764739,1,'predict':1 'protein':2,1,0,0,0,0,0,0
948822,yfdK,511145,b2354,-1,ECK2348|JW2350,protein-coding,CPS-53 (KpLE1) prophage; conserved protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'-53':2 'conserv':5 'cps':1 'kple1':3 'prophag':4 'protein':6,1,0,0,0,0,0,0
946419,yfdN,511145,b2357,-1,ECK2351|JW5385|yzyA,protein-coding,CPS-53 (KpLE1) prophage; predicted protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'-53':2 'cps':1 'kple1':3 'predict':5 'prophag':4 'protein':6,1,0,0,0,0,0,0
945565,yfdP,511145,b2359,-1,ECK2353|JW2356,protein-coding,CPS-53 (KpLE1) prophage; predicted protein,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'-53':2 'cps':1 'kple1':3 'predict':5 'prophag':4 'protein':6,1,0,0,0,0,0,1
946827,yfdQ,511145,b2360,-1,ECK2354|JW2357,protein-coding,CPS-53 (KpLE1) prophage; predicted protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'-53':2 'cps':1 'kple1':3 'predict':5 'prophag':4 'protein':6,1,0,0,0,0,0,0
946834,yfdR,511145,b2361,-1,ECK2355|JW2358,protein-coding,CPS-53 (KpLE1) prophage; conserved protein,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'-53':2 'conserv':5 'cps':1 'kple1':3 'prophag':4 'protein':6,1,0,0,0,0,0,1
946426,yfdS,511145,b2362,-1,ECK2356|JW2359,protein-coding,CPS-53 (KpLE1) prophage; predicted protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'-53':2 'cps':1 'kple1':3 'predict':5 'prophag':4 'protein':6,1,0,0,0,0,0,0
946836,yfdT,511145,b2363,-1,ECK2357|JW5887,protein-coding,CPS-53 (KpLE1) prophage; predicted protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'-53':2 'cps':1 'kple1':3 'predict':5 'prophag':4 'protein':6,1,0,0,0,0,1,1
949110,yfdV,511145,b2372,-1,ECK2368|JW2369,protein-coding,predicted transporter,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'predict':1 'transport':2,1,0,0,0,1,0,0
949108,yfdX,511145,b2375,-1,ECK2371|JW2372,protein-coding,predicted protein,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'predict':1 'protein':2,1,0,0,0,0,1,1
948842,yfdY,511145,b2377,-1,ECK2373|JW2374,protein-coding,predicted inner membrane protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'inner':2 'membran':3 'predict':1 'protein':4,1,0,0,0,0,1,0
946850,yfdZ,511145,b2379,-1,ECK2375|JW2376,protein-coding,"prediected aminotransferase, PLP-dependent",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'aminotransferas':2 'depend':5 'plp':4 'plp-depend':3 'prediect':1,1,0,0,0,1,1,1
946864,yfeA,511145,b2395,-1,ECK2389|JW5391,protein-coding,predicted diguanylate cyclase,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'cyclas':3 'diguanyl':2 'predict':1,1,0,1,0,0,1,1
946857,yfeC,511145,b2398,-1,ECK2392|JW2393,protein-coding,"predicted DNA-binding protein, DUF1323 family",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'bind':4 'dna':3 'dna-bind':2 'duf1323':6 'famili':7 'predict':1 'protein':5,1,0,0,0,0,0,0
946865,yfeD,511145,b2399,-1,ECK2393|JW2394,protein-coding,"conserved protein, DUF1323 family; N-terminal HTH domain of the MerR superfamily",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'domain':9 'duf1323':3 'famili':4 'hth':8 'merr':12 'n':6 'n-termin':5 'protein':2 'superfamili':13 'termin':7,1,0,0,0,0,0,1
946874,yfeH,511145,b2410,-1,ECK2404|JW5876,protein-coding,predicted inner membrane protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'inner':2 'membran':3 'predict':1 'protein':4,1,0,0,0,0,1,1
946876,yfeK,511145,b2419,-1,ECK2414|JW2412,protein-coding,predicted protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'predict':1 'protein':2,1,0,0,0,0,0,0
946872,yfeN,511145,b2408,-1,ECK2402|JW2399,protein-coding,predicted outer membrane protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'membran':3 'outer':2 'predict':1 'protein':4,1,0,0,0,0,0,0
946854,yfeO,511145,b2389,-1,ECK2385|JW2386,protein-coding,predicted ion channel protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'channel':3 'ion':2 'predict':1 'protein':4,1,0,0,0,1,1,0
946873,yfeR,511145,b2409,-1,ECK2403|JW2400|osmT,protein-coding,predicted DNA-binding transcriptional regulator,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'bind':4 'dna':3 'dna-bind':2 'predict':1 'regul':6 'transcript':5,1,0,1,0,0,0,0
946887,yfeS,511145,b2420,-1,ECK2415|JW2413,protein-coding,conserved protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'protein':2,1,0,0,0,1,0,1
946907,yfeW,511145,b2430,-1,ECK2425|JW5395|pbp4B,protein-coding,"weak penicillin binding protein PBP4B, predicted periplasmic esterase",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'bind':3 'esteras':8 'pbp4b':5 'penicillin':2 'periplasm':7 'predict':6 'protein':4 'weak':1,1,0,0,0,1,1,1
946913,yfeX,511145,b2431,-1,ECK2426|JW2424,protein-coding,"deferrrochelatase, cytoplasmic",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'cytoplasm':2 'deferrrochelatas':1,1,0,0,0,0,1,1
946919,yfeY,511145,b2432,-1,ECK2427|JW2425,protein-coding,RpoE-regulated lipoprotein,2,1,2010-08-05,2012-07-10 12:12:34.764739,1,'lipoprotein':4 'regul':3 'rpoe':2 'rpoe-regul':1,1,0,0,0,0,1,1
946918,yfeZ,511145,b2433,-1,ECK2428|JW2426,protein-coding,inner membrane protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'inner':1 'membran':2 'protein':3,1,0,0,0,0,1,1
946953,yffB,511145,b2471,-1,ECK2466|JW2455,protein-coding,"predicted reductase, function unknown, ArsC family; low abundance protein",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'abund':8 'arsc':5 'famili':6 'function':3 'low':7 'predict':1 'protein':9 'reductas':2 'unknown':4,1,0,1,0,0,1,1
946922,yffL,511145,b2443,-1,ECK2438,protein-coding,CPZ-55 prophage; predicted protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'-55':2 'cpz':1 'predict':4 'prophag':3 'protein':5,1,0,0,0,0,0,0
946921,yffM,511145,b2444,-1,ECK2439,protein-coding,CPZ-55 prophage; predicted protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'-55':2 'cpz':1 'predict':4 'prophag':3 'protein':5,1,0,0,0,0,0,1
946930,yffN,511145,b2445,-1,ECK2440,protein-coding,CPZ-55 prophage; predicted protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'-55':2 'cpz':1 'predict':4 'prophag':3 'protein':5,1,0,0,0,0,0,0
946929,yffO,511145,b2446,-1,ECK2441,protein-coding,CPZ-55 prophage; predicted protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'-55':2 'cpz':1 'predict':4 'prophag':3 'protein':5,1,0,0,0,1,0,1
946928,yffP,511145,b2447,-1,ECK2442,protein-coding,CPZ-55 prophage; predicted protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'-55':2 'cpz':1 'predict':4 'prophag':3 'protein':5,1,0,0,0,0,0,0
946927,yffQ,511145,b2448,-1,ECK2443,protein-coding,CPZ-55 prophage; predicted protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'-55':2 'cpz':1 'predict':4 'prophag':3 'protein':5,1,0,0,0,0,0,0
946931,yffR,511145,b2449,-1,ECK2444,protein-coding,CPZ-55 prophage; predicted protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'-55':2 'cpz':1 'predict':4 'prophag':3 'protein':5,1,0,0,0,0,0,0
946932,yffS,511145,b2450,-1,ECK2445,protein-coding,CPZ-55 prophage; predicted protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'-55':2 'cpz':1 'predict':4 'prophag':3 'protein':5,1,0,0,0,0,0,0
947029,yfgC,511145,b2494,-1,ECK2490|JW2479,protein-coding,"predicted peptidase, has TPR repeats",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'peptidas':2 'predict':1 'repeat':5 'tpr':4,1,0,0,0,1,0,0
946974,yfgD,511145,b2495,-1,ECK2491|JW2480,protein-coding,predicted oxidoreductase,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'oxidoreductas':2 'predict':1,1,0,0,0,0,1,1
946968,yfgF,511145,b2503,-1,ECK2499|JW2488,protein-coding,"inner membrane protein, predicted c-di-GMP dual activity enzyme",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'activ':10 'c':6 'c-di-gmp':5 'di':7 'dual':9 'enzym':11 'gmp':8 'inner':1 'membran':2 'predict':4 'protein':3,1,0,1,0,0,1,1
946980,yfgG,511145,b2504,-1,ECK2500|JW5399,protein-coding,predicted protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'predict':1 'protein':2,1,0,0,0,0,0,0
945709,yfgH,511145,b2505,-1,ECK2501|JW5400,protein-coding,outer membrane lipoprotein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'lipoprotein':3 'membran':2 'outer':1,1,0,0,0,0,0,1
945168,yfgI,511145,b2506,-1,ECK2502|JW2490,protein-coding,conserved protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'protein':2,1,0,0,0,0,0,0
946984,yfgJ,511145,b2510,-1,ECK2506|JW5402,protein-coding,"conserved protein, DUF1407 family",1,1,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'duf1407':3 'famili':4 'protein':2,1,0,0,0,0,1,1
946981,yfgM,511145,b2513,-1,ECK2509|JW2497,protein-coding,"conserved protein, UPF0070 family",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'famili':4 'protein':2 'upf0070':3,1,0,1,0,0,0,1
945894,yfgO,511145,b2493,-1,ECK2489|JW2478|perM,protein-coding,predicted inner membrane protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'inner':2 'membran':3 'predict':1 'protein':4,1,0,0,0,1,1,1
947026,yfhB,511145,b2560,-1,ECK2558|JW5408,protein-coding,conserved protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'protein':2,1,0,0,0,0,0,0
947010,yfhG,511145,b2555,-1,ECK2552|JW2539|qseG,protein-coding,conserved protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'protein':2,1,0,0,0,0,0,0
947030,yfhH,511145,b2561,-1,ECK2559|JW2545,protein-coding,predicted DNA-binding transcriptional regulator,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'bind':4 'dna':3 'dna-bind':2 'predict':1 'regul':6 'transcript':5,1,0,1,0,1,0,1
947031,yfhL,511145,b2562,-1,ECK2560|JW2546,protein-coding,predicted 4Fe-4S cluster-containing protein,2,1,2010-08-05,2012-07-10 12:12:34.764739,1,'4fe':3 '4fe-4s':2 '4s':4 'cluster':6 'cluster-contain':5 'contain':7 'predict':1 'protein':8,1,0,0,0,0,0,0
947302,yfhM,511145,b2520,-1,ECK2516|JW2504,protein-coding,conserved protein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'protein':2,1,0,0,0,1,1,1
945059,yfhR,511145,b2534,-1,ECK2531|JW2518,protein-coding,"S9 peptidase family protein, function unknown",2,,2010-08-05,2012-07-10 12:12:34.764739,1,'famili':3 'function':5 'peptidas':2 'protein':4 's9':1 'unknown':6,1,0,0,0,1,0,0
947094,yfiB,511145,b2605,-1,ECK2602|JW2586,protein-coding,outer membrane lipoprotein,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'lipoprotein':3 'membran':2 'outer':1,1,0,1,0,0,1,1
947047,yfiC,511145,b2575,-1,ECK2573|JW2559,protein-coding,tRNA (adenine-N(6)-)-methyltransferase,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'6':5 'adenin':3 'adenine-n':2 'methyltransferas':6 'n':4 'trna':1,1,0,0,0,1,1,1
947068,yfiD,511145,b2579,-1,ECK2577|JW2563|grcA,protein-coding,autonomous glycyl radical cofactor,1,,2010-08-05,2012-07-10 12:12:34.764739,1,'autonom':1 'cofactor':4 'glycyl':2 'radic':3,1,0,0,0,0,0,0
947064,yfiE,511145,b2577,-1,ECK2575|JW2561,protein-coding,predicted DNA-binding transcriptional regulator,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'bind':4 'dna':3 'dna-bind':2 'predict':1 'regul':6 'transcript':5,1,0,0,0,0,0,1
947066,yfiF,511145,b2581,-1,ECK2579|JW2565,protein-coding,predicted methyltransferase,2,,2010-08-05,2012-07-10 12:12:34.764739,1,'methyltransferas':2 'predict':1,1,0,1,1,1,1,1
947089,yfiH,511145,b2593,-1,ECK2591|JW2575,protein-coding,"conserved protein, UPF0124 family",2,1,2010-08-05,2012-07-10 12:12:34.764739,1,'conserv':1 'famili':4 'protein':2 'upf0124':3,1,0,1,0,1,1,1
