GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P76129	dosP	enables	GO:0020037	heme binding	ECO:0000314	IDA	PMID:10704219		83333	EcoCyc		F
UniProtKB	P76129	dosP	enables	GO:0071111	cyclic-guanylate-specific phosphodiesterase activity	ECO:0000314	IDA	PMID:15995192		83333	EcoCyc		F
UniProtKB	P76135	ydeO	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:25375160		83333	EcoCyc		F
UniProtKB	P76141	lsrR	enables	GO:0000986	bacterial-type proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:19636340		83333	EcoCyc		F
UniProtKB	P76141	lsrR	enables	GO:0042802	identical protein binding	ECO:0000314	IDA	PMID:23589368		83333	EcoCyc		F
UniProtKB	P76143	lsrF	enables	GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	ECO:0000314	IDA	PMID:25225400		83333	EcoCyc		F
UniProtKB	P76145	tam	enables	GO:0030798	trans-aconitate 2-methyltransferase activity	ECO:0000314	IDA	PMID:10224113		83333	EcoCyc		F
UniProtKB	P76145	tam	enables	GO:0030798	trans-aconitate 2-methyltransferase activity	ECO:0000314	IDA	PMID:11329290		83333	EcoCyc		F
UniProtKB	P76149	sad	enables	GO:0004777	succinate-semialdehyde dehydrogenase (NAD+) activity	ECO:0000314	IDA	PMID:17873044		83333	UniProt		F
UniProtKB	P76149	sad	enables	GO:0004777	succinate-semialdehyde dehydrogenase (NAD+) activity	ECO:0000314	IDA	PMID:17873044		83333	EcoCyc		F
UniProtKB	P76149	sad	enables	GO:0009013	succinate-semialdehyde dehydrogenase [NAD(P)+] activity	ECO:0000314	IDA	PMID:17873044		83333	EcoliWiki		F
UniProtKB	P76149	sad	enables	GO:0009013	succinate-semialdehyde dehydrogenase [NAD(P)+] activity	ECO:0000314	IDA	PMID:20639325		83333	EcoCyc		F
UniProtKB	P76149	sad	enables	GO:0009013	succinate-semialdehyde dehydrogenase [NAD(P)+] activity	ECO:0000314	IDA	PMID:7011797		83333	EcoliWiki		F
UniProtKB	P76160	ydfR	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P04805	83333	IntAct		F
UniProtKB	P76168	intQ	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P04994	83333	IntAct		F
UniProtKB	P76168	intQ	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P04994	83333	IntAct		F
UniProtKB	P76170	ynfB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P0AFG8	83333	IntAct		F
UniProtKB	P76190	mepH	enables	GO:0004175	endopeptidase activity	ECO:0000314	IDA	PMID:23062283		83333	CACAO		F
UniProtKB	P76190	mepH	enables	GO:0004175	endopeptidase activity	ECO:0000314	IDA	PMID:23062283		83333	EcoCyc		F
UniProtKB	P76193	ynhG	enables	GO:0016755	transferase activity, transferring amino-acyl groups	ECO:0000315	IMP	PMID:17369299		83333	EcoCyc		F
UniProtKB	P76193	ynhG	enables	GO:0016755	transferase activity, transferring amino-acyl groups	ECO:0000315	IMP	PMID:18456808		83333	EcoCyc		F
UniProtKB	P76193	ynhG	enables	GO:0016807	cysteine-type carboxypeptidase activity	ECO:0000315	IMP	PMID:17369299		83333	EcoCyc		F
UniProtKB	P76193	ynhG	enables	GO:0016807	cysteine-type carboxypeptidase activity	ECO:0000315	IMP	PMID:18456808		83333	EcoCyc		F
UniProtKB	P76193	ynhG	enables	GO:0071972	peptidoglycan L,D-transpeptidase activity	ECO:0000315	IMP	PMID:18456808		83333	EcoCyc		F
UniProtKB	P76194	sufE	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17350958	UniProtKB:P77444	83333	IntAct		F
UniProtKB	P76194	sufE	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17350958	UniProtKB:P77444|UniProtKB:P77522	83333	EcoCyc		F
UniProtKB	P76194	sufE	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:20936830	UniProtKB:P77444|UniProtKB:P77522	83333	EcoCyc		F
UniProtKB	P76194	sufE	enables	GO:0008047	enzyme activator activity	ECO:0000314	IDA	PMID:12941942		83333	EcoCyc		F
UniProtKB	P76194	sufE	enables	GO:0097163	sulfur carrier activity	ECO:0000314	IDA	PMID:14644425		83333	EcoCyc		F
UniProtKB	P76194	sufE	enables	GO:0097163	sulfur carrier activity	ECO:0000314	IDA	PMID:17350000		83333	EcoCyc		F
UniProtKB	P76204	ydiV	enables	GO:0008134	transcription factor binding	ECO:0000353	IPI	PMID:23002140	UniProtKB:P0A859	83333	EcoCyc		F
UniProtKB	P76213	cho	enables	GO:0004520	endodeoxyribonuclease activity	ECO:0000314	IDA	PMID:11818552		83333	EcoCyc		F
UniProtKB	P76213	cho	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P76213	cho	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P76215	astE	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P0ACS9	83333	IntAct		F
UniProtKB	P76215	astE	enables	GO:0009017	succinylglutamate desuccinylase activity	ECO:0000314	IDA	PMID:9696779		83333	EcoCyc		F
UniProtKB	P76216	astB	enables	GO:0009015	N-succinylarginine dihydrolase activity	ECO:0000314	IDA	PMID:15703173		83333	EcoCyc		F
UniProtKB	P76217	astD	enables	GO:0004029	aldehyde dehydrogenase (NAD) activity	ECO:0000314	IDA	PMID:15808744		83333	EcoCyc		F
UniProtKB	P76217	astD	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P06722	83333	IntAct		F
UniProtKB	P76234	yeaE	enables	GO:0016491	oxidoreductase activity	ECO:0000314	IDA	PMID:16077126		83333	EcoCyc		F
UniProtKB	P76236	cdgI	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P0A6Z3	83333	IntAct		F
UniProtKB	P76236	cdgI	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19402753	UniProtKB:P0A6Z3	83333	IntAct		F
UniProtKB	P76237	dgcJ	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P32715	83333	IntAct		F
UniProtKB	P76241	nimR	enables	GO:0003677	DNA binding	ECO:0000314	IDA	PMID:25790494		83333	EcoCyc		F
UniProtKB	P76245	dgcP	enables	GO:0052621	diguanylate cyclase activity	ECO:0000314	IDA	PMID:15716451		83333	EcoCyc		F
UniProtKB	P76249	leuE	enables	GO:0015190	L-leucine transmembrane transporter activity	ECO:0000315	IMP	PMID:16098526		83333	EcoCyc		F
UniProtKB	P76250	dmlR	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000315	IMP	PMID:20233924		83333	UniProt		F
UniProtKB	P76251	dmlA	enables	GO:0000287	magnesium ion binding	ECO:0000314	IDA	PMID:25160617		83333	EcoCyc		F
UniProtKB	P76251	dmlA	enables	GO:0003862	3-isopropylmalate dehydrogenase activity	ECO:0000314	IDA	PMID:25160617		83333	EcoCyc		F
UniProtKB	P76251	dmlA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P0CE47	83333	IntAct		F
UniProtKB	P76251	dmlA	enables	GO:0009027	tartrate dehydrogenase activity	ECO:0000314	IDA	PMID:25160617		83333	EcoCyc		F
UniProtKB	P76251	dmlA	enables	GO:0046553	D-malate dehydrogenase (decarboxylating) activity	ECO:0000314	IDA	PMID:17088549		83333	EcoCyc		F
UniProtKB	P76251	dmlA	enables	GO:0046553	D-malate dehydrogenase (decarboxylating) activity	ECO:0000314	IDA	PMID:20233924		83333	UniProt		F
UniProtKB	P76251	dmlA	enables	GO:0046553	D-malate dehydrogenase (decarboxylating) activity	ECO:0000314	IDA	PMID:25160617		83333	EcoCyc		F
UniProtKB	P76251	dmlA	enables	GO:0051287	NAD binding	ECO:0000314	IDA	PMID:25160617		83333	EcoCyc		F
UniProtKB	P76256	tsaB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P05852	83333	IntAct		F
UniProtKB	P76256	tsaB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19376873	UniProtKB:P05852|UniProtKB:P0AF67	83333	EcoCyc		F
UniProtKB	P76256	tsaB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P05852	83333	IntAct		F
UniProtKB	P76256	tsaB	enables	GO:0008237	metallopeptidase activity	ECO:0000314	IDA	PMID:19376873		83333	EcoCyc		F
UniProtKB	P76256	tsaB	enables	GO:0042802	identical protein binding	ECO:0000314	IDA	PMID:15690043		83333	EcoCyc		F
UniProtKB	P76256	tsaB	enables	GO:0042802	identical protein binding	ECO:0000314	IDA	PMID:19376873		83333	EcoCyc		F
UniProtKB	P76257	yoaA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:26544712	UniProtKB:P28905	83333	EcoCyc		F
UniProtKB	P76264	mntP	enables	GO:0005384	manganese ion transmembrane transporter activity	ECO:0000315	IMP	PMID:21908668		83333	EcoCyc		F
UniProtKB	P76268	kdgR	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:15659677		83333	EcoCyc		F
UniProtKB	P76268	kdgR	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:4359651		83333	EcoCyc		F
UniProtKB	P76268	kdgR	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000315	IMP	PMID:4359651		83333	EcoCyc		F
UniProtKB	P76268	kdgR	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P64503	83333	IntAct		F
UniProtKB	P76270	msrC	enables	GO:0033745	L-methionine-(R)-S-oxide reductase activity	ECO:0000314	IDA	PMID:17535911		83333	EcoCyc		F
UniProtKB	P76272	yebT	enables	GO:0042802	identical protein binding	ECO:0000314	IDA	PMID:28388411		83333	EcoCyc		F
UniProtKB	P76273	rsmF	enables	GO:0009383	rRNA (cytosine-C5-)-methyltransferase activity	ECO:0000314	IDA	PMID:16678201		83333	EcoCyc		F
UniProtKB	P76291	cmoB	enables	GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	ECO:0000314	IDA	PMID:23676670		83333	EcoCyc		F
UniProtKB	P76291	cmoB	enables	GO:0042802	identical protein binding	ECO:0000314	IDA	PMID:25855808		83333	EcoCyc		F
UniProtKB	P76316	dcyD	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P0A761	83333	IntAct		F
UniProtKB	P76316	dcyD	enables	GO:0019148	D-cysteine desulfhydrase activity	ECO:0000314	IDA	PMID:11527960		83333	EcoliWiki		F
UniProtKB	P76316	dcyD	enables	GO:0019148	D-cysteine desulfhydrase activity	ECO:0000314	IDA	PMID:3908101		83333	EcoCyc		F
UniProtKB	P76316	dcyD	enables	GO:0019149	3-chloro-D-alanine dehydrochlorinase activity	ECO:0000314	IDA	PMID:3908101		83333	EcoCyc		F
UniProtKB	P76316	dcyD	enables	GO:0030170	pyridoxal phosphate binding	ECO:0000314	IDA	PMID:3908101		83333	EcoCyc		F
UniProtKB	P76330	dgcQ	enables	GO:0052621	diguanylate cyclase activity	ECO:0000315	IMP	PMID:28619035		83333	EcoCyc		F
UniProtKB	P76339	hprS	enables	GO:0004672	protein kinase activity	ECO:0000314	IDA	PMID:15522865		83333	EcoCyc		F
UniProtKB	P76339	hprS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:Q46896	83333	IntAct		F
UniProtKB	P76340	hprR	enables	GO:0003677	DNA binding	ECO:0000314	IDA	PMID:25564525		83333	EcoCyc		F
UniProtKB	P76340	hprR	enables	GO:0003677	DNA binding	ECO:0000314	IDA	PMID:25568260		83333	EcoCyc		F
UniProtKB	P76340	hprR	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:25568260		83333	EcoCyc		F
UniProtKB	P76340	hprR	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P76092	83333	IntAct		F
UniProtKB	P76341	hiuH	enables	GO:0033971	hydroxyisourate hydrolase activity	ECO:0000314	IDA	PMID:16098976		83333	EcoCyc		F
UniProtKB	P76341	hiuH	enables	GO:0042802	identical protein binding	ECO:0000314	IDA	PMID:12542701		83333	EcoCyc		F
UniProtKB	P76341	hiuH	enables	GO:0042802	identical protein binding	ECO:0000314	IDA	PMID:18656475		83333	EcoCyc		F
UniProtKB	P76342	msrP	enables	GO:0016672	oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor	ECO:0000316	IGI	PMID:26641313	UniProtKB:P0A887|UniProtKB:P32166	83333	UniProt		F
UniProtKB	P76342	msrP	enables	GO:0016675	oxidoreductase activity, acting on a heme group of donors	ECO:0000314	IDA	PMID:26641313		83333	EcoCyc		F
UniProtKB	P76342	msrP	enables	GO:0043546	molybdopterin cofactor binding	ECO:0000314	IDA	PMID:15355966		83333	EcoCyc		F
UniProtKB	P76343	msrQ	enables	GO:0010181	FMN binding	ECO:0000314	IDA	PMID:15987891		83333	EcoCyc		F
UniProtKB	P76343	msrQ	enables	GO:0016679	oxidoreductase activity, acting on diphenols and related substances as donors	ECO:0000314	IDA	PMID:26641313		83333	EcoCyc		F
UniProtKB	P76343	msrQ	enables	GO:0020037	heme binding	ECO:0000314	IDA	PMID:15355966		83333	EcoCyc		F
UniProtKB	P76344	zinT	enables	GO:0008270	zinc ion binding	ECO:0000314	IDA	PMID:19377097		83333	EcoCyc		F
UniProtKB	P76344	zinT	enables	GO:0046870	cadmium ion binding	ECO:0000314	IDA	PMID:17632755		83333	EcoCyc		F
UniProtKB	P76346	mtfA	enables	GO:0004177	aminopeptidase activity	ECO:0000314	IDA	PMID:22178967		83333	EcoCyc		F
UniProtKB	P76346	mtfA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16855233	UniProtKB:P50456	83333	IntAct		F
UniProtKB	P76346	mtfA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:22178967	UniProtKB:P50456	83333	IntAct		F
UniProtKB	P76346	mtfA	enables	GO:0008134	transcription factor binding	ECO:0000353	IPI	PMID:16855233	UniProtKB:P50456	83333	EcoCyc		F
UniProtKB	P76350	shiA	enables	GO:0015530	shikimate transmembrane transporter activity	ECO:0000315	IMP	PMID:9524262		83333	EcoCyc		F
UniProtKB	P76352	yeeO	enables	GO:0015230	FAD transmembrane transporter activity	ECO:0000314	IDA	PMID:25482085		83333	EcoCyc		F
UniProtKB	P76352	yeeO	enables	GO:0044610	FMN transmembrane transporter activity	ECO:0000314	IDA	PMID:25482085		83333	EcoCyc		F
UniProtKB	P76352	yeeO	enables	GO:0071916	dipeptide transmembrane transporter activity	ECO:0000315	IMP	PMID:20067529		83333	EcoCyc		F
UniProtKB	P76364	cbeA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:22515815	UniProtKB:P0A9A6	83333	EcoCyc		F
UniProtKB	P76364	cbeA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:22515815	UniProtKB:P0A9A6	83333	IntAct		F
UniProtKB	P76364	cbeA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:22515815	UniProtKB:P0A9X4	83333	EcoCyc		F
UniProtKB	P76364	cbeA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:22515815	UniProtKB:P0A9X4	83333	IntAct		F
UniProtKB	P76364	cbeA	enables	GO:0008092	cytoskeletal protein binding	ECO:0000314	IDA	PMID:22515815		83333	EcoCyc		F
UniProtKB	P76373	ugd	enables	GO:0003979	UDP-glucose 6-dehydrogenase activity	ECO:0000315	IMP	PMID:12775214		83333	EcoliWiki		F
UniProtKB	P76373	ugd	enables	GO:0003979	UDP-glucose 6-dehydrogenase activity	ECO:0000314	IDA	PMID:12851388		83333	EcoCyc		F
UniProtKB	P76373	ugd	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P0A8F8	83333	IntAct		F
UniProtKB	P76387	wzc	enables	GO:0004713	protein tyrosine kinase activity	ECO:0000314	IDA	PMID:10348860		83333	EcoCyc		F
UniProtKB	P76387	wzc	enables	GO:0016887	ATPase activity	ECO:0000314	IDA	PMID:17627778		83333	EcoCyc		F
UniProtKB	P76398	mdtB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:20038594	UniProtKB:P76399	83333	IntAct		F
UniProtKB	P76399	mdtC	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:20038594	UniProtKB:P76398	83333	IntAct		F
UniProtKB	P76399	mdtC	enables	GO:0015307	drug:proton antiporter activity	ECO:0000314	IDA	PMID:20038594		83333	EcoCyc		F
UniProtKB	P76407	yegS	enables	GO:0001727	lipid kinase activity	ECO:0000314	IDA	PMID:17351295		83333	EcoCyc		F
UniProtKB	P76407	yegS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19402753	UniProtKB:P0ABH7	83333	IntAct		F
UniProtKB	P76407	yegS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P0ABH7	83333	IntAct		F
UniProtKB	P76422	thiD	enables	GO:0008902	hydroxymethylpyrimidine kinase activity	ECO:0000314	IDA	PMID:2540841		83333	EcoCyc		F
UniProtKB	P76423	thiM	enables	GO:0004417	hydroxyethylthiazole kinase activity	ECO:0000314	IDA	PMID:2542220		83333	EcoCyc		F
UniProtKB	P76423	thiM	enables	GO:0004417	hydroxyethylthiazole kinase activity	ECO:0000314	IDA	PMID:26634770		83333	EcoCyc		F
UniProtKB	P76423	thiM	enables	GO:0042802	identical protein binding	ECO:0000314	IDA	PMID:26634770		83333	EcoCyc		F
UniProtKB	P76425	rcnA	enables	GO:0015099	nickel cation transmembrane transporter activity	ECO:0000315	IMP	PMID:15805538		83333	EcoCyc		F
UniProtKB	P76425	rcnA	enables	GO:0046583	cation efflux transmembrane transporter activity	ECO:0000314	IDA	PMID:15805538		83333	EcoCyc		F
UniProtKB	P76440	preT	enables	GO:0003954	NADH dehydrogenase activity	ECO:0000314	IDA	PMID:21169495		83333	UniProt		F
UniProtKB	P76440	preT	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16858726	UniProtKB:P25889	83333	EcoCyc		F
UniProtKB	P76440	preT	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18482579	UniProtKB:P25889	83333	EcoCyc		F
UniProtKB	P76440	preT	enables	GO:0051536	iron-sulfur cluster binding	ECO:0000314	IDA	PMID:18482579		83333	EcoCyc		F
UniProtKB	P76445	lpxT	enables	GO:0016776	phosphotransferase activity, phosphate group as acceptor	ECO:0000314	IDA	PMID:18047581		83333	EcoCyc		F
UniProtKB	P76445	lpxT	enables	GO:0050380	undecaprenyl-diphosphatase activity	ECO:0000314	IDA	PMID:18047581		83333	EcoCyc		F
UniProtKB	P76446	pdeN	enables	GO:0071111	cyclic-guanylate-specific phosphodiesterase activity	ECO:0000316	IGI	PMID:26553851	UniProtKB:P37646	83333	EcoCyc		F
UniProtKB	P76459	atoA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P0AC02	83333	IntAct		F
UniProtKB	P76459	atoA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P0AC02	83333	IntAct		F
UniProtKB	P76459	atoA	enables	GO:0008775	acetate CoA-transferase activity	ECO:0000315	IMP	PMID:4563344		83333	EcoliWiki		F
UniProtKB	P76461	atoB	enables	GO:0003985	acetyl-CoA C-acetyltransferase activity	ECO:0000314	IDA	PMID:9904		83333	EcoCyc		F
UniProtKB	P76461	atoB	enables	GO:0042802	identical protein binding	ECO:0000314	IDA	PMID:9904		83333	EcoCyc		F
UniProtKB	P76469	rhmA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18754683	EcoliWiki:yfaU	83333	EcoliWiki		F
UniProtKB	P76469	rhmA	enables	GO:0016151	nickel cation binding	ECO:0000314	IDA	PMID:18754683		83333	EcoliWiki		F
UniProtKB	P76469	rhmA	enables	GO:0016832	aldehyde-lyase activity	ECO:0000314	IDA	PMID:18754683		83333	EcoCyc		F
UniProtKB	P76469	rhmA	enables	GO:0016832	aldehyde-lyase activity	ECO:0000314	IDA	PMID:18754683		83333	EcoliWiki		F
UniProtKB	P76473	arnT	enables	GO:0016763	transferase activity, transferring pentosyl groups	ECO:0000315	IMP	PMID:17928292		83333	EcoCyc		F
UniProtKB	P76474	arnF	enables	GO:0022857	transmembrane transporter activity	ECO:0000315	IMP	PMID:17928292		83333	EcoCyc		F
UniProtKB	P76491	yfbR	enables	GO:0002953	5'-deoxynucleotidase activity	ECO:0000314	IDA	PMID:15489502		83333	EcoCyc		F
UniProtKB	P76491	yfbR	enables	GO:0042802	identical protein binding	ECO:0000314	IDA	PMID:15489502		83333	EcoCyc		F
UniProtKB	P76491	yfbR	enables	GO:0050897	cobalt ion binding	ECO:0000314	IDA	PMID:15489502		83333	EcoCyc		F
UniProtKB	P76502	sixA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:Q2EES9	83333	IntAct		F
UniProtKB	P76502	sixA	enables	GO:0101006	protein histidine phosphatase activity	ECO:0000314	IDA	PMID:17628145		83333	EcoliWiki		F
UniProtKB	P76503	fadI	enables	GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	ECO:0000314	IDA	PMID:12270828		83333	EcoliWiki		F
UniProtKB	P76503	fadI	enables	GO:0003988	acetyl-CoA C-acyltransferase activity	ECO:0000314	IDA	PMID:12270828		83333	EcoliWiki		F
UniProtKB	P76503	fadI	enables	GO:0004300	enoyl-CoA hydratase activity	ECO:0000314	IDA	PMID:12270828		83333	EcoliWiki		F
UniProtKB	P76506	mlaA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:26314242	UniProtKB:P02931	83333	EcoCyc		F
UniProtKB	P76506	mlaA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:26314242	UniProtKB:P02931	83333	IntAct		F
UniProtKB	P76506	mlaA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:26314242	UniProtKB:P06996	83333	EcoCyc		F
UniProtKB	P76506	mlaA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:26314242	UniProtKB:P06996	83333	IntAct		F
UniProtKB	P76514	yfdR	enables	GO:0002953	5'-deoxynucleotidase activity	ECO:0000314	IDA	PMID:18353368		83333	EcoCyc		F
UniProtKB	P76514	yfdR	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:26973617	UniProtKB:P03004	83333	EcoCyc		F
UniProtKB	P76514	yfdR	enables	GO:0050897	cobalt ion binding	ECO:0000314	IDA	PMID:18353368		83333	EcoCyc		F
UniProtKB	P76518	yfdE	enables	GO:0036412	acetyl-CoA:oxalate CoA-transferase	ECO:0000314	IDA	PMID:23935849		83333	EcoCyc		F
UniProtKB	P76524	ypdF	enables	GO:0004177	aminopeptidase activity	ECO:0000314	IDA	PMID:15901689		83333	EcoliWiki		F
UniProtKB	P76524	ypdF	enables	GO:0004177	aminopeptidase activity	ECO:0000314	IDA	PMID:15901689		83333	EcoCyc		F
UniProtKB	P76524	ypdF	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16606699	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P76524	ypdF	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P0A6F5	83333	IntAct		F
UniProtKB	P76535	murQ	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18837509	EcoliWiki:murQ	83333	EcoliWiki		F
UniProtKB	P76535	murQ	enables	GO:0016803	ether hydrolase activity	ECO:0000314	IDA	PMID:18837509		83333	EcoliWiki		F
UniProtKB	P76535	murQ	enables	GO:0016835	carbon-oxygen lyase activity	ECO:0000314	IDA	PMID:15983044		83333	EcoCyc		F
UniProtKB	P76536	yfeX	enables	GO:0004601	peroxidase activity	ECO:0000314	IDA	PMID:22068980		83333	EcoCyc		F
UniProtKB	P76536	yfeX	enables	GO:0020037	heme binding	ECO:0000314	IDA	PMID:19564607		83333	EcoCyc		F
UniProtKB	P76536	yfeX	enables	GO:0020037	heme binding	ECO:0000314	IDA	PMID:22068980		83333	EcoCyc		F
UniProtKB	P76541	eutL	enables	GO:0008270	zinc ion binding	ECO:0000314	IDA	PMID:20851901		83333	EcoCyc		F
UniProtKB	P76541	eutL	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:19451619	UniProtKB:P76541	83333	IntAct		F
UniProtKB	P76553	eutG	enables	GO:0004022	alcohol dehydrogenase (NAD) activity	ECO:0000315	IMP	PMID:21832992		83333	CACAO		F
UniProtKB	P76553	eutG	enables	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	ECO:0000314	IDA	PMID:22731523		83333	EcoCyc		F
UniProtKB	P76555	eutQ	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P77609	83333	IntAct		F
UniProtKB	P76558	maeB	enables	GO:0004473	malate dehydrogenase (decarboxylating) (NADP+) activity	ECO:0000315	IMP	PMID:11092847		83333	EcoCyc		F
UniProtKB	P76558	maeB	enables	GO:0004473	malate dehydrogenase (decarboxylating) (NADP+) activity	ECO:0000314	IDA	PMID:17557829		83333	EcoCyc		F
UniProtKB	P76558	maeB	enables	GO:0030145	manganese ion binding	ECO:0000314	IDA	PMID:4385340		83333	EcoCyc		F
UniProtKB	P76561	ypfH	enables	GO:0016788	hydrolase activity, acting on ester bonds	ECO:0000314	IDA	PMID:15808744		83333	EcoliWiki		F
UniProtKB	P76561	ypfH	enables	GO:0052689	carboxylic ester hydrolase activity	ECO:0000314	IDA	PMID:15808744		83333	EcoCyc		F
UniProtKB	P76562	tmcA	enables	GO:0000049	tRNA binding	ECO:0000314	IDA	PMID:19322199		83333	EcoCyc		F
UniProtKB	P76562	tmcA	enables	GO:0051392	tRNA N-acetyltransferase activity	ECO:0000314	IDA	PMID:18668122		83333	EcoCyc		F
UniProtKB	P76576	yfgM	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:21210718	UniProtKB:P0ADY1	83333	EcoCyc		F
UniProtKB	P76576	yfgM	enables	GO:0044877	protein-containing complex binding	ECO:0000314	IDA	PMID:24855643		83333	EcoCyc		F
UniProtKB	P76577	pbpC	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10542235	UniProtKB:P02919	83333	EcoCyc		F
UniProtKB	P76577	pbpC	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10542235	UniProtKB:P0A935	83333	EcoCyc		F
UniProtKB	P76577	pbpC	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10542235	UniProtKB:P0AD68	83333	EcoCyc		F
UniProtKB	P76577	pbpC	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10542235	UniProtKB:P24228	83333	EcoCyc		F
UniProtKB	P76577	pbpC	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:9158739	UniProtKB:P0AGC3	83333	EcoCyc		F
UniProtKB	P76577	pbpC	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:9158739	UniProtKB:P41052	83333	EcoCyc		F
UniProtKB	P76577	pbpC	enables	GO:0008144	drug binding	ECO:0000314	IDA	PMID:10542235		83333	EcoCyc		F
